symbol,token
MUTHOOTFIN25APR2180PE,851354
NCC25APR255PE,851361
LTIM25MAY4900CE,868005
TITAN25MAY3550PE,867997
HCLTECH25MAY1780PE,868001
AXISBANK25MAY1020CE,868002
RECLTD25APR530CE,851367
INDUSTOWER25APR310PE,851371
BRITANNIA25APR5250PE,851376
HCLTECH25APR1900PE,851384
CHAMBLFERT25MAY510PE,868007
SOLARINDS25MAY9400CE,868010
BOSCHLTD25MAY24000PE,868022
DALBHARAT25MAY1880PE,868039
JSWSTEEL25APR940CE,851389
HAVELLS25APR1700PE,851392
DIVISLAB25APR5650CE,851397
WIPRO25APR294PE,851413
MGL25MAY1260CE,868051
ONGC25APR217.5CE,868060
IRCTC25MAY800PE,868062
TATACONSUM25MAY1050PE,868091
RBLBANK25APR167.5PE,851425
ASTRAL25APR1600CE,851434
CIPLA25APR1500CE,851437
CIPLA25APR1340CE,851447
OFSS25MAY9500CE,868107
CAMS25MAY3400PE,868121
SAIL25MAY107.5PE,868124
TATACONSUM25MAY1040CE,868127
BPCL25MAY290PE,868138
GRANULES25MAY580CE,868151
PEL25MAY960PE,868152
ITC25MAY420PE,868153
PIDILITIND25APR3020CE,848990
RELIANCE25APR1220CE,848999
DABUR25APRFUT,849007
IGL25APR217.5PE,849018
PIIND25MAY3350PE,868169
SBICARD25MAY855PE,868170
JUBLFOOD25MAY680PE,868186
VBL25MAY500PE,868210
ABFRL25APR265CE,849021
POONAWALLA25APR340CE,849023
CGPOWER25APR740CE,849035
BPCL25APR250CE,849041
EXIDEIND25MAY385PE,868212
GRANULES25MAY490CE,868230
CROMPTON25MAY305CE,868236
SHRIRAMFIN25MAY400CE,868245
TATAPOWER25APR330PE,849048
PEL25APR920CE,849049
MARICO25APR640CE,849055
NAUKRI25APRFUT,849074
KEI25MAY3700PE,868247
ASIANPAINT25MAY2260CE,868255
SAIL25MAY110CE,868263
SUPREMEIND25MAY4400CE,868265
MRF25MAY112000CE,868269
TORNTPHARM25MAY3050PE,868288
IDFCFIRSTB25MAY58CE,868293
INDUSINDBK25MAYFUT,868300
TORNTPHARM25APR3050PE,849077
BAJAJ-AUTO25APRFUT,849083
M&MFIN25APR310PE,849086
ICICIBANK25APR1320CE,849104
ATGL25MAY620PE,868309
APOLLOHOSP25MAY6250PE,868336
APLAPOLLO25MAY1480CE,868347
INDUSTOWER25MAY380CE,868370
GODREJCP25MAY1050CE,868381
ATGL25MAY530PE,868391
MRF25MAY109000CE,868404
CANBK25MAY94CE,868407
TATAMOTORS25APR750PE,849105
PNB25APR96CE,849108
APLAPOLLO25APR1640CE,849115
JSWENERGY25APR540PE,849148
SBICARD25MAY890PE,868427
SAIL25MAY110PE,868428
BAJFINANCE25MAY9000CE,868437
SAIL25MAY115CE,868439
UNIONBANK25APR115CE,849160
ICICIPRULI25APR680PE,849161
JSL25APR660CE,849162
GRANULES25APR540CE,849215
JSWSTEEL25MAY950PE,868442
LTIM25APR4900PE,868448
ONGC25MAY217.5CE,868463
CONCOR25MAY700CE,868503
ACC25APR2040CE,849231
LICHSGFIN25APR620CE,849239
SBILIFE25APR1580CE,849246
JSWENERGY25MAR500CE,849250
NBCC25MAR87.5PE,868517
OBEROIRLTY25MAY1740PE,868556
ADANIENT25MAY2240CE,868562
JIOFIN25MAY240CE,868594
TECHM25MAY1540PE,868607
NTPC25MAY315PE,868613
DIXON25MAY13750CE,868641
SOLARINDS25APRFUT,868650
HAVELLS25APR1600PE,849261
DIVISLAB25APR5550CE,849267
GRASIM25APR2480PE,849282
CHOLAFIN25APR1200CE,849294
NYKAA25MAY167.5CE,868658
CGPOWER25MAY530CE,868674
SUPREMEIND25MAY4600CE,868684
BPCL25MAY225CE,868693
MANAPPURAM25MAY195PE,868698
GMRAIRPORT25MAY77CE,868705
BOSCHLTD25MAY27500PE,868708
ADANIGREEN25MAY980CE,868738
HINDALCO25MAY630CE,868739
HINDCOPPER25MAY260CE,868741
SBICARD25MAR890PE,868745
MRF25MAY110000PE,868746
ASHOKLEY25MAY215CE,868750
SHRIRAMFIN25MAY350CE,868768
PHOENIXLTD25APR1250PE,868798
TITAN25MAY3050PE,868811
NTPC25MAY285CE,868815
NYKAA25MAY167.5PE,868827
CROMPTON25MAY345PE,868832
KOTAKBANK25MAY2120PE,868838
INFY25MAY1800CE,868839
TORNTPOWER25APR1280PE,868861
KALYANKJIL25MAY600PE,868863
JSWSTEEL25MAY990PE,868868
NATIONALUM25APR150CE,868880
BANDHANBNK25MAY132.5PE,868895
ABFRL25MAY250CE,868899
CYIENT25MAY1420PE,868901
ULTRACEMCO25MAY11700CE,868903
DABUR25MAY525CE,868905
CGPOWER25MAY600PE,868906
ASTRAL25MAR1220PE,868907
OFSS25MAY9000CE,868910
SBICARD25MAR895PE,868912
GAIL25MAY145PE,868913
TECHM25MAYFUT,868927
JSL25MAY610PE,868950
AUBANK25MAY575CE,868952
IDEA25MAY8CE,868958
SBICARD25MAY825CE,868971
TRENT25MAY5300CE,868977
CIPLA25MAY1520PE,868985
HUDCO25MAY220PE,869002
LICI25MAY750PE,869008
IOC25MAY122.5PE,869023
KPITTECH25MAY1400CE,869028
MPHASIS25MAY2400CE,869033
FEDERALBNK25MAY200PE,869054
TATACHEM25MAY720CE,869058
PIDILITIND25MAY2800CE,869063
GLENMARK25MAY1380CE,869116
BIOCON25MAY385PE,869132
SOLARINDS25MAY9200PE,869136
TATAELXSI25MAY6200PE,869151
HINDUNILVR25MAY2260PE,869159
ASTRAL25MAY1440PE,869161
MRF25MAY112500PE,869168
VBL25MAY490PE,869170
SIEMENS25MAY4600CE,869173
HCLTECH25MAY1720CE,869175
SIEMENS25APR4400PE,869180
EXIDEIND25MAY335CE,869183
ICICIGI25MAY1900PE,869184
IDFCFIRSTB25MAY58PE,869190
SHRIRAMFIN25MAY550CE,869191
ICICIGI25MAY1740PE,869193
MARICO25MAY700CE,869195
BERGEPAINT25MAY515PE,869198
BHEL25MAY165PE,868175
UPL25MAY560CE,868177
ADANIPORTS25MAY1180CE,868180
TORNTPHARM25MAY3300PE,868190
ABCAPITAL25MAY150PE,868197
ANGELONE25MAY1700CE,868205
ABCAPITAL25MAY155CE,868213
AUROPHARMA25MAY1180PE,868214
MANAPPURAM25MAY187.5PE,868216
CANBK25MAY85PE,868227
ALKEM25MAY4450CE,868233
EICHERMOT25MAY4850CE,868238
BRITANNIA25MAY5000PE,868264
TRENT25MAYFUT,868275
PERSISTENT25MAY5900PE,868281
M&MFIN25MAY265PE,868285
VOLTAS25MAY1340PE,868308
AARTIIND25MAY465PE,868324
MCX25MAY5700CE,868329
IRCTC25MAY680CE,868353
AUBANK25MAY530CE,868358
NAUKRI25MAY8100PE,868361
CESC25MAY140CE,868377
TATASTEEL25MAY132PE,868380
DMART25MAY3650PE,868390
NESTLEIND25MAY2280PE,868395
AXISBANK25MAY1070PE,868410
MUTHOOTFIN25MAY2400PE,868405
ZOMATO25MAY250PE,868412
RBLBANK25MAY180CE,868435
TORNTPOWER25MAY1280CE,868440
IDEA25MAY16CE,868447
TATACONSUM25APR970CE,849302
BOSCHLTD25APR34000CE,849312
UNIONBANK25APR103CE,849320
MGL25APR1380PE,849330
KALYANKJIL25MAY400PE,868450
CHAMBLFERT25MAY550PE,868455
JSWENERGY25MAY510CE,868459
NAUKRI25MAY8000CE,868467
ITC25APR440CE,849331
BANKINDIA25APR94CE,849334
WIPRO25APR301.5CE,849337
TATASTEEL25MAR123CE,849342
PAYTM25MAY660CE,868492
UPL25MAY700PE,868493
DMART25MAY3550CE,868504
GLENMARK25MAY1520CE,868516
OBEROIRLTY25APR2360PE,849346
JKCEMENT25APR4850CE,849350
ABFRL25APR245PE,849352
ADANIENT25APR2400CE,849353
COFORGE25MAY7300PE,868524
IDEA25MAY3PE,868526
PIDILITIND25MAY2700PE,868531
POLYCAB25MAY5000PE,868540
CESC25MAY140PE,868542
BRITANNIA25MAY4600PE,868543
ICICIPRULI25MAY560CE,868548
CAMS25MAY3600PE,868551
GLENMARK25APR1600PE,849355
SUPREMEIND25APR4700PE,849364
POONAWALLA25APR345PE,849380
ADANIENSOL25APR680CE,849381
JUBLFOOD25MAY610CE,868552
PFC25MAY390CE,868570
POLYCAB25MAY5900PE,868580
MAXHEALTH25MAY1140CE,868591
GRASIM25APR2380CE,849407
SAIL25MAY115PE,868600
SJVN25MAY90PE,868601
SBIN25MAY730PE,868608
TORNTPOWER25MAR1260CE,868614
MARICO25APR620PE,849384
MAXHEALTH25APR1140CE,849395
INDIANB25APR490CE,849403
TRENT25APR6700PE,849429
OBEROIRLTY25APR2260CE,849457
COALINDIA25MAY345PE,868628
JINDALSTEL25MAY780PE,868638
VBL25MAY540PE,868647
INDUSINDBK25MAY1080PE,868660
LICHSGFIN25APR620PE,849413
ULTRACEMCO25APR10900PE,849441
CROMPTON25MAY340PE,868662
DRREDDY25MAY1290CE,868681
BHARTIARTL25MAY1800CE,868682
GLENMARK25MAY1340CE,868685
HINDUNILVR25APR2300CE,849469
RECLTD25APR500PE,849485
ZOMATO25APR210PE,849492
APOLLOTYRE25APR470PE,849499
INDUSINDBK25MAY1070CE,868696
KALYANKJIL25MAY440CE,868714
ESCORTS25MAY2650CE,868716
OBEROIRLTY25MAY1480CE,868692
TECHM25APR1600CE,849519
DIXON25APR18250PE,849526
AMBUJACEM25APR525PE,849527
M&M25APRFUT,849533
IRB25MAYFUT,868723
TORNTPHARM25MAY3400CE,868735
ASTRAL25MAY1240PE,868743
SJVN25MAY102.5CE,868747
ADANIENSOL25APR840PE,849555
BAJFINANCE25APR7000PE,849558
INDIGO25APR4550PE,849559
MANAPPURAM25APR182.5PE,849564
TIINDIA25MAY2550PE,868764
BANDHANBNK25MAY157.5CE,868767
AUBANK25MAY570CE,868781
JSL25MAY610CE,868794
CGPOWER25MAR610PE,849578
HFCL25APR120CE,849582
CHAMBLFERT25APR420PE,849621
ABFRL25APR280PE,849622
TCS25MAY4150CE,868809
HINDPETRO25MAY340PE,868829
HDFCBANK25MAY1800CE,868831
CGPOWER25MAY530PE,868834
ADANIPORTS25MAY1100PE,868841
ASHOKLEY25MAY222.5PE,868844
CHAMBLFERT25MAY590PE,868876
PFC25MAY370PE,868887
DABUR25APR555PE,849628
UPL25APR560CE,849689
BHARATFORG25APR1220PE,849665
ZOMATO25APR215PE,849677
TATACHEM25MAY900CE,868888
TATACOMM25MAY1540CE,868893
HEROMOTOCO25MAY3650CE,868889
ADANIGREEN25MAY980PE,868891
HDFCBANK25APR1720PE,849698
BIOCON25APR360CE,849702
ALKEM25APR5650CE,849706
HDFCBANK25APR1560PE,849708
SJVN25MAY102.5PE,868900
SOLARINDS25MAR8200PE,868908
BIOCON25MAY380PE,868936
TORNTPOWER25APR1340CE,868967
POONAWALLA25APR290PE,849725
NHPC25APR85PE,849733
MANAPPURAM25APR187.5PE,849734
SJVN25APR95CE,849741
CHOLAFIN25MAY1320PE,868973
GODREJPROP25MAY2250PE,868979
TITAN25MAY2900PE,868989
APLAPOLLO25MAY1400PE,868992
SAIL25APR110CE,849771
BSOFT25APR480CE,849777
IDFCFIRSTB25APR69PE,849807
SRF25APR2700PE,849808
GLENMARK25MAY1480PE,868994
GODREJPROP25MAY2400CE,868995
TRENT25MAY6000PE,868996
ESCORTS25MAY2950PE,869018
ONGC25MAY232.5PE,869036
MOTHERSON25APR155PE,849809
ADANIENSOL25APR880CE,849821
CIPLA25APR1360PE,849822
GODREJPROP25APR2400CE,849824
HAVELLS25MAY1540CE,869022
APOLLOHOSP25MAY6000PE,869029
ADANIENT25MAY2360PE,869034
KOTAKBANK25MAY1980CE,869037
TRENT25MAY4600PE,869043
HINDCOPPER25MAY240PE,869048
GODREJCP25APR980CE,869061
MUTHOOTFIN25APR2260PE,849826
HAL25APR4200PE,849834
TIINDIA25APR3700CE,849843
BEL25APR285PE,849845
SHRIRAMFIN25MAY800CE,869091
DMART25MAY3400PE,869093
DALBHARAT25MAY1920PE,869095
HDFCLIFE25MAY630CE,869098
TECHM25APR1740PE,849855
BHARATFORG25MAR1080CE,849865
RBLBANK25APR145PE,849871
RAMCOCEM25APR980PE,849872
GLENMARK25MAY1540CE,869103
TATAPOWER25MAY320PE,869105
NHPC25MAY82PE,869114
AARTIIND25MAY435CE,869126
NAUKRI25APR7900PE,849874
MRF25APR120000PE,849884
IRB25APR53PE,849885
TVSMOTOR25APR2240CE,849890
MCX25MAY5200CE,869129
SBIN25MAY680PE,869133
NATIONALUM25APR220PE,869137
LAURUSLABS25MAY650PE,869139
SENSEX2531183300CE,863158
WIPRO25APR332.5PE,863164
KALYANKJIL25MAY640CE,869140
SYNGENE25MAY630CE,869144
OFSS25APR12750PE,849901
TATASTEEL25APR137CE,849904
TIINDIA25APR3450CE,849923
IDEA25APR10PE,849929
CHOLAFIN25APR1500CE,863180
SENSEX25APR83100CE,863198
SENSEX2531183300PE,863204
SENSEX25APR83400PE,863205
SUNPHARMA25APR1720CE,849930
MARUTI25APR12000CE,849931
IRCTC25APR750CE,849933
GRANULES25APRFUT,849938
TATAPOWER25MAR335PE,849949
HINDUNILVR25APR2420PE,849959
TATACHEM25APR1020CE,849973
SIEMENS25APR6900CE,849980
ADANIENSOL25APR880PE,849987
ICICIGI25APR1900PE,849990
DIXON25APR17000PE,849991
BANKBARODA25APR217.5PE,850006
TCS25APR3900PE,850017
VEDL25APR480CE,850019
LICI25APR800PE,850020
ZOMATO25MAR210CE,850043
IEX25APR172.5PE,850047
DLF25APR790PE,850050
SONACOMS25APR510PE,850058
BHARATFORG25APR1340CE,850060
ADANIPORTS25APR1060CE,850062
IRB25APR54CE,850076
BAJAJ-AUTO25APR8700CE,850089
GRASIM25APR2300PE,850092
APOLLOHOSP25APR7000PE,850098
INFY25APR1840CE,850100
BHARATFORG25APR1260PE,850111
SHREECEM25APR27500CE,850115
BEL25APR305CE,850125
POLYCAB25APR6100CE,850133
PERSISTENT25APR6400PE,850137
YESBANK25APR16PE,850142
DIVISLAB25APR5950CE,850148
JINDALSTEL25APR940PE,850158
SJVN25APR87.5PE,850171
SHREECEM25APR27250CE,850200
LICI25APR770CE,850214
MARUTI25APR11600CE,850223
GODREJPROP25APR2600CE,850250
HAL25APR4400PE,850257
PERSISTENT25APR6300CE,850258
HCLTECH25APR1940CE,850260
HAVELLS25APR1740CE,850279
CANBK25APR94CE,850283
SENSEX27JUN74000CE,850295
LICI25APRFUT,850307
ULTRACEMCO25APR11100CE,850312
BANKBARODA25APR220PE,850315
COLPAL25APR2820CE,850316
HCLTECH25APR1860PE,850317
WIPRO25APR291.5CE,850321
INDIGO25APR4050PE,850366
SBILIFE25APR1540PE,850375
ASHOKLEY25APR222.5PE,850379
INDIGO25APR4200CE,850386
BHEL25APR200CE,850401
INDUSINDBK25APR980PE,850410
PFC25APR370PE,850430
ICICIGI25APR1940PE,850439
PAYTM25APR860CE,850447
RECLTD25APR490PE,850468
IDEA25APR12CE,850471
POWERGRID25APR340PE,850480
BEL25APR250CE,850482
NMDC25APR45PE,850486
JKCEMENT25APR4650PE,850498
BANKBARODA25APR225PE,850507
PNB25APR103CE,850527
CESC25APR180.5CE,850535
AUROPHARMA25APR1260PE,850542
ALKEM25APR5150CE,850545
CAMS25APR4000CE,850558
OBEROIRLTY25APR2140CE,850564
APOLLOTYRE25APR510PE,850586
PIDILITIND25APR3020PE,850587
POLYCAB25APR6300CE,850591
MUTHOOTFIN25APR2000CE,850596
COALINDIA25APR385PE,850631
MCX25APR6400CE,850651
VBL25APR580PE,850656
ICICIBANK25APR1340CE,863213
INDUSINDBK25APR1120CE,863215
SENSEX25APR82700CE,863216
BALKRISIND25APR2960CE,863242
ABFRL25APR255CE,850658
CONCOR25APR720CE,850661
LODHA25APR1400PE,850676
PIDILITIND25APR2980PE,850681
UPL25APR720CE,863253
LAURUSLABS25APR700PE,863256
BANDHANBNK25APR172.5PE,863266
LAURUSLABS25APR690PE,863267
SHREECEM25MAR30250CE,863271
GAIL25MAR175PE,863290
KEI25APR4300CE,850682
GODREJPROP25APR2800CE,850708
HFCL25APR102.5CE,850719
MPHASIS25APR2650PE,850728
GAIL25MAR157.5PE,863306
TRENT25APR4600CE,863317
LAURUSLABS25APR710CE,863320
LAURUSLABS25APR710PE,863322
COALINDIA25MAR340PE,850729
BHARATFORG25APR1100PE,850764
HDFCAMC25APR4100PE,850773
APOLLOTYRE25APR480CE,850780
GAIL25APR165CE,863354
INDUSINDBK25APR1140PE,863376
GAIL25APR182.5CE,863382
GAIL25APR190CE,863388
LT25APR3550CE,850784
BOSCHLTD25APR34000PE,850790
PIIND25APR3800CE,850795
HINDCOPPER25APR245PE,850799
GAIL25MAR162.5PE,863401
JSWSTEEL25APR1040PE,863425
GAIL25MAR152.5PE,863432
DIVISLAB25APR6500CE,863435
ITC25MAR395PE,863439
TATASTEEL25APR144PE,863465
COLPAL25MAR2480CE,863486
PAGEIND25APR40000PE,863504
INDUSINDBK25APR910CE,850813
PRESTIGE25APR1500CE,850818
GODREJCP25APRFUT,850824
INDIANB25APR510PE,850828
COLPAL25APR2460CE,863563
WIPRO25APR337.5CE,863582
DELHIVERY25APR270PE,863583
TCS25APR3650PE,863626
POONAWALLA25APR335CE,850831
HINDPETRO25APR380PE,850837
HUDCO25APR260CE,850842
NESTLEIND25APR2260CE,850846
MRF25MAR106500PE,863627
APLAPOLLO25MAR1240CE,863629
GAIL25APR145CE,863637
SENSEX2540180300CE,863639
IRFC25APR142.5PE,850858
HDFCAMC25MAR3600PE,850868
BHEL25APR240CE,850873
ICICIPRULI25APR580PE,850875
SENSEX2540178000PE,863646
SENSEX2540175000CE,863653
APOLLOHOSP25APR6150PE,863686
PFC25MAR310PE,863692
PAGEIND25APR44500PE,850905
ADANIENSOL25APR760CE,850913
MAXHEALTH25APR1220CE,850924
MAXHEALTH25APR1060CE,850937
SENSEX2540179400PE,863740
SENSEX2540173400PE,863741
DELHIVERY25APR250PE,863746
POLYCAB25MAR4800PE,863777
NCC25MAR165PE,863794
NATIONALUM25MAR146CE,863808
SENSEX2540176800CE,863818
DELHIVERY25MAR255PE,863819
SBILIFE25APR1480CE,850949
JSL25APR650PE,850950
SUPREMEIND25APR5300CE,850991
CYIENT25APR1780CE,850996
APOLLOTYRE25APR550PE,851019
POWERGRID25APR295CE,851022
MRF25APR105000PE,863826
GAIL25MAR147.5CE,863842
SENSEX2540174700CE,863849
SENSEX2540179000CE,863857
IGL25APR197.5PE,850999
PIDILITIND25APR3060PE,851020
HDFCBANK25MAR1540PE,851036
POONAWALLA25APRFUT,851044
NESTLEIND25APRFUT,851051
MARUTI25APR11100CE,851058
SENSEX2540178700PE,863861
PFC25APR310CE,863862
SENSEX2540173300PE,863873
TATACOMM25APR1380CE,863900
BOSCHLTD25MAR23500CE,863905
APOLLOHOSP25APR6000PE,863911
PAGEIND25APR39000CE,863920
POLICYBZR25APR1200CE,863924
TATAELXSI25APR6900CE,851064
APOLLOHOSP25APR7150PE,851070
CONCOR25APR760CE,851085
ANGELONE25APR3200CE,851091
SENSEX2540174500PE,863934
COALINDIA25MAR325CE,863936
GODREJCP25APR1010PE,863946
LT25APR2900PE,863948
TIINDIA25APR3400CE,851102
KEI25APR4500CE,851107
BANDHANBNK25APR145PE,851123
JSWSTEEL25APR900PE,851132
PAGEIND25MAR38500CE,863959
SENSEX2540173000PE,863972
SENSEX2540176000CE,863974
TATAMOTORS25MAR610PE,863999
LTTS25APR5100CE,851162
ATGL25APR700CE,851175
LTF25APR150CE,851180
GODREJCP25APR1250PE,851182
APOLLOHOSP25MAR5950CE,864003
TATACOMM25APR1380PE,864016
SENSEX2540176500PE,864019
ESCORTS25APR2850PE,864032
SENSEX2540180700PE,864062
ICICIPRULI25MAR510CE,864068
APOLLOHOSP25MAR6150PE,864069
SENSEX2540172000CE,864071
POWERGRID25APR295PE,851193
BANKINDIA25APR102PE,851199
JSWENERGY25APR570PE,851204
JUBLFOOD25APR760PE,851217
SENSEX2540174300CE,864072
SENSEX2540174600PE,864090
SENSEX2540180900PE,864102
BHARATFORG25APR980PE,864128
TATACOMM25APR1620CE,851234
ADANIENSOL25APR740PE,851239
MANAPPURAM25APRFUT,851240
BOSCHLTD25APR30500PE,851254
DLF25APR610CE,864182
GAIL25APR142.5PE,864208
AUBANK25APR520PE,864223
IRFC25APR107.5PE,864272
BHARTIARTL25APR1540PE,848933
JIOFIN25APR290CE,848958
RELIANCE25APR1230PE,848962
AUBANK25APRFUT,848976
BERGEPAINT25MAY455CE,864340
TATAPOWER25MAY350PE,864342
DALBHARAT25MAY1940CE,864359
TORNTPOWER25MAY1220CE,864367
ITC25MAY425CE,864368
COLPAL25APR2360PE,864381
LT25MAY3250CE,864385
GMRAIRPORT25MAY71CE,864389
INDUSTOWER25APR300CE,848980
HINDCOPPER25APR250PE,848984
CANBK25APR97CE,849017
ANGELONE25APR2400PE,849028
ADANIENSOL25MAY660PE,864402
M&M25MAY2800PE,864403
TORNTPHARM25MAY2850CE,864410
MAXHEALTH25MAY1020PE,864414
MRF25APR120500PE,849062
GODREJCP25APR1140CE,849087
HFCL25APR112.5CE,849088
VBL25APR660PE,849094
GRASIM25MAY2420PE,864416
HINDUNILVR25MAY2280CE,864417
BOSCHLTD25MAY25500PE,864427
NAUKRI25MAY7000CE,864433
M&MFIN25APR315CE,849096
PAYTM25APR780PE,849100
ESCORTS25APR3150PE,849106
ONGC25APR270CE,849127
SBILIFE25MAY1440PE,864439
NATIONALUM25APR160PE,864447
ICICIGI25MAY1760CE,864453
HINDUNILVR25MAY2360PE,864462
INDIGO25APR4500CE,849132
BANKINDIA25APR93PE,849143
SBICARD25APR745PE,849165
HDFCBANK25APR1600CE,849209
INDUSTOWER25MAY325CE,864469
BSOFT25MAY480CE,864471
MGL25MAY1160PE,864475
INFY25MAY1880PE,864482
INDIANB25MAY540PE,864497
BPCL25MAY270PE,864505
NMDC25MAY65CE,864514
SUPREMEIND25MAY3700PE,864543
BERGEPAINT25APR435PE,849210
ABB25APR7100CE,849216
PEL25APR920PE,849217
TATAPOWER25APR335PE,849223
ABCAPITAL25MAY167.5CE,864549
ADANIENT25MAY2100PE,864555
APOLLOHOSP25MAY6400CE,864564
KEI25MAY3600CE,864572
YESBANK25APR16CE,849225
POLICYBZR25APR2150PE,849236
BSOFT25APR530CE,849242
LTTS25APR4950PE,849244
NBCC25MAR87.5CE,864585
IDEA25MAY7PE,864589
CUMMINSIND25MAY3150CE,864597
BERGEPAINT25MAY490CE,864604
M&MFIN25APR315PE,849257
LTF25APR157.5CE,849260
MAXHEALTH25APR1080PE,849279
INDIANB25APR430PE,849280
GRANULES25MAY470CE,864607
NBCC25MAY90CE,864611
ANGELONE25MAY1600PE,864642
BALKRISIND25MAY2780PE,864643
TATACHEM25MAY880CE,864662
HDFCLIFE25APR550PE,849281
SHRIRAMFIN25MAR300PE,849290
NCC25APR225PE,849303
MUTHOOTFIN25APR2140CE,849328
ESCORTS25MAY3050CE,864649
UNITDSPR25MAY1480CE,864659
HFCL25MAY97.5PE,864661
MPHASIS25MAY2800PE,864672
PAYTM25MAY820CE,864705
LICHSGFIN25MAY480PE,864744
GMRAIRPORT25MAY68PE,864749
BANKINDIA25APR98PE,849329
ADANIGREEN25APR900CE,849367
IDEA25APR2CE,849368
ADANIENSOL25APR840CE,849370
APLAPOLLO25MAY1380PE,864775
SAIL25MAY127.5CE,864780
BERGEPAINT25MAY490PE,864783
VBL25MAY450CE,864788
NMDC25APR40CE,849376
HAL25APR4000PE,849387
AARTIIND25APR390CE,849404
IRCTC25APR800CE,849405
OIL25MAY360PE,864801
KPITTECH25MAY1380CE,864806
LTIM25MAY5700CE,864808
BSOFT25MAY460PE,864813
SJVN25MAR82.5CE,849411
RELIANCE25APR1270PE,849412
SIEMENS25APR6800PE,849433
HFCL25APR117.5PE,849444
LODHA25MAY1200CE,864829
LT25MAY3450CE,864831
ULTRACEMCO25MAY12100CE,864847
POLICYBZR25MAY1350PE,864848
MFSL25MAY1200CE,864864
ABB25MAY4900CE,864876
INDIGO25MAY4300CE,864884
SYNGENE25MAY770CE,864891
EICHERMOT25APR5000CE,849453
SAIL25APR102.5PE,849460
DALBHARAT25APR1720PE,849468
BPCL25APR290CE,849477
UNIONBANK25APR103PE,849500
OFSS25MAY8000CE,864894
INDUSTOWER25MAY365CE,864906
CESC25MAY120PE,864909
GMRAIRPORT25MAY69CE,864914
JINDALSTEL25APR1060CE,849487
TATAPOWER25APR370PE,849490
TIINDIA25APR3250CE,849497
DMART25MAY3450PE,864919
PIIND25MAY3450CE,864921
OBEROIRLTY25MAY1720PE,864927
UNIONBANK25MAY111PE,864941
LTIM25APRFUT,849502
RBLBANK25APR140CE,849511
SYNGENE25APR840CE,849514
TITAN25APR3300PE,849522
GLENMARK25MAY1260PE,864945
BERGEPAINT25MAY495PE,864947
IRCTC25MAY730PE,864951
SUNPHARMA25MAY1600PE,864952
CESC25MAR130.5PE,849534
PAYTM25APR980PE,849541
SIEMENS25APR6700CE,849565
IDEA25APR7CE,849567
DEEPAKNTR25MAY2150CE,864954
SUPREMEIND25MAY3900PE,864960
JIOFIN25MAY220CE,864964
TRENT25MAY5000PE,864978
SJVN25APR90CE,849572
NCC25APR260PE,849580
LTF25APR160CE,849583
COLPAL25APR3020CE,849595
ADANIGREEN25MAY1060PE,864983
NHPC25MAY81PE,864996
HCLTECH25MAY1600PE,864997
COALINDIA25MAY325PE,864999
BAJFINANCE25APR7900PE,849598
TATACOMM25APR1640PE,849599
JSWENERGY25APR580PE,849604
ASHOKLEY25APR202.5CE,849609
INDIANB25MAY490PE,865019
VEDL25MAY460PE,865030
TORNTPOWER25MAR1160PE,865031
IOC25MAY122.5CE,865065
JSWSTEEL25MAY970CE,865067
CUMMINSIND25MAY2650PE,865073
NBCC25MAY75PE,865077
SONACOMS25MAY460CE,865084
TCS25APR4150CE,849617
MOTHERSON25APR150PE,849631
POLYCAB25APR6900PE,849636
ONGC25APR255PE,849648
TATAELXSI25MAY6800CE,865093
AMBUJACEM25MAY490PE,865133
SJVN25MAY75PE,865138
APOLLOTYRE25MAY420CE,865140
INFY25APR1800CE,849653
IGL25APR200CE,849663
SJVN25APR105PE,849673
UNIONBANK25APR108PE,849678
TATASTEEL25MAY140CE,865147
CESC25MAY160CE,865157
DIVISLAB25MAY5900PE,865208
ICICIPRULI25MAY520PE,865216
HDFCAMC25MAR3650PE,849687
MARUTI25APR12100PE,849704
ADANIENSOL25APR660PE,849710
BOSCHLTD25APR36500CE,849750
JSWSTEEL25MAY970PE,865219
MOTHERSON25MAY132.5CE,865223
IOC25MAY127.5CE,865232
LODHA25MAY1240CE,865234
JSWENERGY25MAY530CE,865239
HDFCBANK25MAY1700PE,865240
JINDALSTEL25MAY960CE,865249
ADANIGREEN25MAY960PE,865250
SHRIRAMFIN25APR400CE,849757
PIDILITIND25APR2900PE,849759
KALYANKJIL25APR760PE,849763
APOLLOHOSP25APR6750CE,849779
EXIDEIND25MAY400CE,865264
IOC25MAYFUT,865267
SBICARD25MAR875PE,865268
BEL25MAY230CE,865288
ABFRL25APR285PE,849795
SONACOMS25APRFUT,849799
SUNPHARMA25APR1820PE,849827
VEDL25APR510PE,849831
BIOCON25MAY360PE,865294
OFSS25MAY10250CE,865301
APLAPOLLO25MAY1300CE,865307
PIDILITIND25MAY2720PE,865315
NMDC25APR80CE,849833
BANKBARODA25APR212.5PE,849835
HAVELLS25APR1700CE,849838
SHRIRAMFIN25MAR250PE,849841
HINDPETRO25MAY325PE,865361
PAGEIND25APR38000PE,865364
IGL25MAY175PE,865370
GRASIM25MAY2560CE,865378
TECHM25MAY1720PE,865381
PEL25MAY820CE,865385
BANDHANBNK25MAY140CE,865403
MANAPPURAM25MAY202.5PE,865430
MARICO25APR660PE,849844
